,name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id,google_name,google_rating,google_nbrating,google_address,google_type,google_lat,google_lon,distance,cluster_labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,marker_color
1536,Est Hotel,4c010646cf3aa593ad53ccb0,48.87303178316906,2.358814157926178,,Paris,"['Boulevard der Magenta 49', 'Paris', 'France']",Hotel,75010,10,6,ChIJ-zBAow1u5kcREVKcvMnRQZQ,Hotel Est,3.8,217.0,"49 Boulevard de Magenta, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.873038,2.3586592,0.011388346141897808,0,Bistro,Café,French Restaurant,Japanese Restaurant,Bakery,Cocktail Bar,Salad Place,Pastry Shop,Shanxi Restaurant,Fast Food Restaurant,red
1537,Best Western Hôtel Albert 1er,4b8655aef964a5206f8631e3,48.87955401272545,2.3581099569093915,75010,Paris,"['162 rue La Fayette', '75010 Paris', 'France']",Hotel,75010,10,8,ChIJI8vvdnJu5kcRnVcCoefMnVU,Hôtel Albert 1er Paris,4.0,300.0,"162 Rue la Fayette, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.879479100000005,2.358107,0.00833367232811554,1,Indian Restaurant,French Restaurant,Hotel,Coffee Shop,Platform,Café,Sports Bar,Cosmetics Shop,African Restaurant,Hotel Bar,blue
1538,Staycity Serviced Apartments Gare de l’Est,4b448b95f964a5205df625e3,48.87378166940013,2.359225575838652,75010,Paris,"['5-7 Passage Dubail (Boulevard de Magenta)', '75010 Paris', 'France']",Hotel,75010,10,4,ChIJP9tVCA1u5kcRcjLaaQikCTs,"Staycity Apartment hotel - Gare de l’est, Paris",4.3,157.0,"Passage Dubail, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87377600000001,2.3590459999999998,0.01318813629669924,0,Bistro,Bakery,Café,Mediterranean Restaurant,Japanese Restaurant,Creperie,Cocktail Bar,Salad Place,Shanxi Restaurant,Fast Food Restaurant,red
1539,Ibis Styles Gare du Nord,4f6a4765e4b07325771b66dc,48.879652932293865,2.3565237623035027,75010,Paris,"['11 rue de Dunkerque', '75010 Paris', 'France']",Hotel,75010,10,6,ChIJi0a7lm1u5kcRUQOfeXFmjWM,Hôtel ibis Styles Paris Gare du Nord TGV,3.6,235.0,"11 Rue de Dunkerque, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.879529700000006,2.3565405,0.013759223174711286,0,French Restaurant,Indian Restaurant,Hotel,Shopping Mall,Steakhouse,Sports Bar,Cosmetics Shop,Burger Joint,Newsstand,Fast Food Restaurant,red
1540,Ibis Styles Paris Cadet Lafayette,4fd28400e4b01a8122531279,48.87827333303025,2.347617366428347,75010,Paris,"['11 Rue Pierre Semard', '75010 Paris', 'France']",Hotel,75009,9,19,ChIJLceLkmpu5kcR5vPe4omHwp0,Hotel ibis Styles Paris Cadet Lafayette,3.9,284.0,"11bis Rue Pierre Semard, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8783081,2.3474943,0.009820068989571322,1,French Restaurant,Hotel,Vegetarian / Vegan Restaurant,Bakery,Coffee Shop,Deli / Bodega,Restaurant,Design Studio,Cheese Shop,Park,blue
1541,9Hôtel Opera,4b09212cf964a520581423e3,48.876386806787565,2.3470002777527443,75009,Paris,"['14 rue Papillon', '75009 Paris', 'France']",Hotel,75009,9,40,ChIJRZxXs2pu5kcR6-GHoc_CXIA,9 HOTEL OPERA,4.0,192.0,"14 Rue Papillon, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.876343,2.3472150000000003,0.016486659291642294,0,French Restaurant,Hotel,Vegetarian / Vegan Restaurant,Burger Joint,Chinese Restaurant,Doner Restaurant,Empanada Restaurant,Tea Room,Eastern European Restaurant,Thai Restaurant,red
1542,Timhotel Paris Gare de l'Est,4fb1706ee4b0968bdcd01b82,48.87492773879218,2.3601776509580024,75010,Paris,"['27 Rue des Récollets', '75010 Paris', 'France']",Hotel,75010,10,5,ChIJr4yo3wxu5kcR_1kxLI2MDXM,Timhotel Paris Gare de l'Est,3.9,288.0,"27 Rue des Récollets, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87486229999999,2.360164499999999,0.007340934045713266,0,French Restaurant,Café,Bistro,Garden,Flower Shop,Shanxi Restaurant,Bar,Beer Garden,Lounge,Mediterranean Restaurant,red
1543,Hôtel Eurostars Panorama,4cd9d0e7c3f1f04dcdd78b02,48.876269187066406,2.3500523378454705,75010,Paris,"['9 rue des Messageries', '75010 Paris', 'France']",Hotel,75010,10,18,ChIJ5fZJM2tu5kcRTZh3XrTSuxA,Exe Panorama,4.1,325.0,"9 Rue des Messageries, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8762422,2.3499902,0.005457310582453841,0,French Restaurant,Japanese Restaurant,Vegetarian / Vegan Restaurant,Korean Restaurant,Indian Restaurant,Italian Restaurant,Hotel,Bakery,Modern European Restaurant,Organic Grocery,red
1544,Best Western Premier Faubourg 88,52556731498e2a3d7e7cccd1,48.87768381921307,2.3492743223823718,75010,Paris,"['88 rue du Faubourg Poissonnière (Rue Lafayette)', '75010 Paris', 'France']",Hotel,75010,10,23,ChIJZXpTHmtu5kcRqJyJZplbpI8,Best Western Premier Faubourg 88,4.1,213.0,"88 Rue du Faubourg Poissonnière, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.877675599999996,2.3493159,0.0031837792389900156,1,Hotel,French Restaurant,Japanese Restaurant,Coffee Shop,Vegetarian / Vegan Restaurant,Bistro,Bakery,Korean Restaurant,Plaza,Restaurant,blue
1545,Mercure Monty Opéra,4b51c250f964a5209b5427e3,48.87303200035013,2.3445674674711072,75009,Paris,"['5 rue de Montyon', '75009 Paris', 'France']",Hotel,75009,9,27,ChIJiX5VOD5u5kcRudXxUknmqDU,Hôtel Mercure Paris Opéra Faubourg Montmartre,3.9,331.0,"5 Rue de Montyon, 75009 Paris, France","['bar', 'lodging', 'point_of_interest', 'establishment']",48.8730314,2.3446252999999997,0.004242981072658983,0,Hotel,Italian Restaurant,French Restaurant,Pizza Place,Pedestrian Plaza,Thai Restaurant,Wine Bar,Candy Store,Indie Movie Theater,Steakhouse,red
1547,Hotel Mademoiselle,51d31d09498eee1a7b0eb783,48.87727456237872,2.354361216562051,75010,Paris,"['7 rue des Petits Hôtels', '75010 Paris', 'France']",Hotel,75010,10,20,ChIJOxNx3mxu5kcRsexLA18I28s,Hôtel Mademoiselle,4.2,234.0,"7 Rue des Petits Hôtels, 75010 Paris, France","['spa', 'lodging', 'point_of_interest', 'establishment']",48.8772852,2.354357100000001,0.001220910743432359,1,Hotel,Japanese Restaurant,Indian Restaurant,French Restaurant,Convenience Store,Public Art,Bar,Farmers Market,Restaurant,Seafood Restaurant,blue
1548,Maison Du Pré,4c63070f58810f4799ad081e,48.879896024913066,2.3502385560160657,75010,Paris,"['88 rue de Maubeuge', '75010 Paris', 'France']",Hotel,75010,10,1,ChIJw_vWuGtu5kcREoCBVk2Yc9w,Maison du Pré,3.7,225.0,"88 Rue de Maubeuge, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8797699,2.3502145999999993,0.014135658272163903,0,French Restaurant,Pizza Place,Convenience Store,Coffee Shop,Noodle House,Sushi Restaurant,Breton Restaurant,Design Studio,Bakery,Hotel,red
1549,Hôtel Libertel Gare de l'Est Français,4df9a266a809fe7742226d25,48.87626015828489,2.3570870682968983,75010,Paris,"['13 rue du 8 Mai 1945', '75010 Paris', 'France']",Hotel,75010,10,11,ChIJjd4SVG1u5kcReZkPp5MZDGQ,Hôtel Libertel Gare de L'Est Français,4.0,403.0,"13 Rue du 8 Mai 1945, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8762206,2.3569701000000003,0.009642018253853238,0,French Restaurant,Hotel,Restaurant,Bistro,Bar,Coffee Shop,Mediterranean Restaurant,Lounge,Bakery,Farmers Market,red
1550,Hotel Helussi,547ce1c3498e1ac6ecefa033,48.87788880518277,2.3469612112143388,,,"['Rue de Bellefond 22', 'France']",Hotel,75009,9,19,ChIJyctHl2pu5kcRAudSAqXwOH0,Hôtel Helussi,4.6,298.0,"22 Bis Rue de Bellefond, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.877871999999996,2.3469330000000004,0.0027883095884940106,1,French Restaurant,Hotel,Vegetarian / Vegan Restaurant,Brasserie,Gastropub,Thai Restaurant,Bakery,Falafel Restaurant,Cheese Shop,Noodle House,blue
1551,Appia La Fayette,4cf259fa88de3704a98a782b,48.8785194061225,2.3569775430785285,PAR 75010,Paris,"['13 Rue Des Deux Gares', 'PAR 75010 Paris', 'France']",Hotel,75010,10,6,ChIJb0C8eW1u5kcR6SV75GMomjQ,Appia La Fayette Hotel,3.9,206.0,"13 Rue des Deux Gares, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8784224,2.3568337,0.015089625022480882,1,French Restaurant,Hotel,Coffee Shop,Indian Restaurant,Japanese Restaurant,Israeli Restaurant,Platform,Café,Bar,Sports Bar,blue
1552,Hotel Habituel,5bba928ada5ede002ce6c502,48.87958,2.3571447999999995,75010,Paris,"['168 rue du Faubourg Saint Denis (rue de Dunkerque)', '75010 Paris', 'France']",Hotel,75010,10,0,ChIJ5374im1u5kcREFK3JQt2Qh0,Hotel Habituel,4.3,63.0,"168 Rue du Faubourg Saint-Denis, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8797226,2.3575104,0.031154128096709963,0,French Restaurant,Indian Restaurant,Hotel,Japanese Restaurant,Bakery,Plaza,Coffee Shop,Sandwich Place,Café,Shopping Mall,red
1553,Hotel Peyris Opera,4ea8f8ece3005b03fe6b3405,48.873981757507174,2.347073008678763,,Париж,"['10 Rue du Conservatoire', 'Париж', 'France']",Hotel,75009,9,3,ChIJSw3MdRVu5kcRD6RudScuyPI,Hotel Peyris Opera,4.0,251.0,"10 Rue du Conservatoire, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87397120000001,2.3471384,0.0049384525818015595,0,French Restaurant,Coffee Shop,Pizza Place,Doner Restaurant,Karaoke Bar,Mexican Restaurant,Chinese Restaurant,Burger Joint,Thai Restaurant,Restaurant,red
1554,Ibis Gare de l'Est,4ca6694da6e08cfaf0617a94,48.87546205204591,2.3584861381912776,75010 Paris,Paris,"['6 rue Saint-Laurent', '75010 Paris Paris', 'France']",Hotel,75010,10,14,ChIJtzMhRg1u5kcRCkJcQgLjSUY,Hotel ibis Paris Gare de l'Est TGV,3.7,438.0,"6 Rue Saint-Laurent, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.87556180000001,2.3585415000000003,0.011812698991086246,0,Hotel,Restaurant,French Restaurant,Café,Bistro,Cosmetics Shop,Train Station,Food & Drink Shop,Shopping Mall,Mediterranean Restaurant,red
1555,Le Village,4c874da0e602b1f792b2c67a,48.88396451719717,2.344317734241485,75018,Paris,"[""20 rue d'Orsel"", '75018 Paris', 'France']",Hostel,75018,18,20,ChIJx-t0HWlu5kcRlFBh2GxTN9M,Le Village Montmartre,4.3,383.0,"20 Rue d'Orsel, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8839444,2.3443126,0.002268651661035049,0,Italian Restaurant,Fabric Shop,Cosmetics Shop,Pastry Shop,Sandwich Place,Theme Park Ride / Attraction,Music Venue,Candy Store,Gift Shop,Bistro,red
1556,Le Regent Montmartre,4be091f14c55b651ca76eab7,48.88281134229503,2.34508216381073,75009,Paris,"['37 boulevard de Rochechouart', '75009 Paris', 'France']",Hostel,75009,9,55,ChIJDUdzQUJu5kcRF4VZgKHeyAk,Le Regent Montmartre,4.0,644.0,"37 Boulevard de Rochechouart, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8827959,2.345061499999999,0.0022904177123018255,0,Bistro,French Restaurant,Italian Restaurant,Hotel,Bakery,Concert Hall,Diner,Fried Chicken Joint,Café,Fabric Shop,red
1557,Hôtel Luxia,4be199a28dd062b5af683e3c,48.883719527077005,2.344913184642792,75018,Paris,"['8 rue Seveste', '75018 Paris', 'France']",Hotel,75018,18,6,ChIJNwYbWUJu5kcR_2uSzlmVXh4,Luxia,3.2,350.0,"8 Rue Seveste, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8837273,2.3448949,0.0015954829981310518,0,Hotel,Bistro,Fabric Shop,French Restaurant,Theater,Park,Sandwich Place,Music Venue,Theme Park Ride / Attraction,Bakery,red
1558,Hôtel Bellevue,4bc8e359762beee1a1a63d38,48.883915483988616,2.3450928926467896,75018,Paris,"[""19 rue d'Orsel"", '75018 Paris', 'France']",Hotel,75018,18,5,ChIJXzwP9kJu5kcRH_kmRpk2LF0,Hôtel Bellevue Montmartre,3.4,328.0,"19 Rue d'Orsel, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88395999999999,2.345097,0.0049596706343187184,0,Hotel,French Restaurant,Bistro,Fabric Shop,Chocolate Shop,Cosmetics Shop,Fried Chicken Joint,Garden,Candy Store,Music Venue,red
1559,Hôtel Montmartre Clignancourt,4b4ad6a6f964a520e18e26e3,48.88398100666673,2.347059278573624,75018,Paris,"['4 rue de Clignancourt', '75018 Paris', 'France']",Hotel,75018,18,5,ChIJ2_mkLGhu5kcR2hopcNiItkA,Hôtel Montmartre Clignancourt,3.1,272.0,"4 Rue de Clignancourt, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.883937,2.3473612999999998,0.02268491530145912,1,Hotel,Fabric Shop,Bistro,Fried Chicken Joint,Asian Restaurant,Restaurant,Department Store,Café,French Restaurant,Brasserie,blue
1560,Hôtel Avenir Montmartre,4ceef2e17db3224b3f372a2e,48.882867958052685,2.3446891782256327,75009,Paris,"['39 boulevard de Rochechouart (Rue de Dunkerque)', '75009 Paris', 'France']",Hotel,75009,9,14,ChIJLdYwQUJu5kcRjy57WPzRRtU,Hôtel Avenir Montmartre,3.3,316.0,"39 Boulevard de Rochechouart, 75009 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.882802700000006,2.344827,0.012443649930033465,0,Bistro,French Restaurant,Bakery,Café,Bar,Italian Restaurant,Fried Chicken Joint,Theater,Fabric Shop,Chocolate Shop,red
1563,Nouvel Hotel,4ff60086e4b01992aa21bc01,48.886524662266595,2.3489006114723097,,Paris,"['Rue Myrha', 'Paris', 'France']",Bed & Breakfast,75018,18,1,ChIJw_Cu2Wdu5kcR3jfd2WkS2Io,Nouvel Hotel,2.7,140.0,"86 Rue Myrha, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88661279999999,2.3488122000000002,0.011752105735913673,0,Bar,French Restaurant,Bistro,Bakery,Argentinian Restaurant,Gastropub,Bookstore,Fast Food Restaurant,Lounge,Asian Restaurant,red
1566,Hôtel Pax Montmartre,515093aee4b0bdec88ab2c92,48.88586425662778,2.3502330246874195,75018,Paris,"['5 rue des Poissonniers', '75018 Paris', 'France']",Hotel,75018,18,0,ChIJo-Dlg2hu5kcRZwuGCWG0ZoM,Pax Hôtel,3.1,57.0,"5 Rue des Poissonniers, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8860791,2.3500441000000003,0.027619047512236854,0,Bakery,Vegetarian / Vegan Restaurant,Lounge,Beer Bar,Café,Fast Food Restaurant,Bar,Bookstore,Gastropub,Plaza,red
1574,Hotel Montmartre Mon Amour,4fd46dbce4b0211979742484,48.886628783051684,2.345072273675606,,Paris,"['Rue de Paul Albert 7', 'Paris', 'France']",Hotel,75018,18,13,ChIJw5FBMl1u5kcRDcJFU3kGpdQ,Hôtel Montmartre mon Amour,3.9,226.0,"7 Rue Paul Albert, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88667599999999,2.3450057,0.007170019715200881,0,French Restaurant,Bar,Middle Eastern Restaurant,Japanese Restaurant,Asian Restaurant,Plaza,Pizza Place,Scenic Lookout,Park,Creperie,red
1582,Villa Montmartre,51f2edf0498ec6e1da564803,48.88707591073759,2.3478743433952327,75018,Paris,"['44 rue de Clignancourt', '75018 Paris', 'France']",Hotel,75018,18,4,ChIJUV4e72du5kcR19dLhP-XB1Y,Hôtel Villa Montmartre,3.8,150.0,"44 Rue de Clignancourt, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.887147999999996,2.347966,0.010461983527679583,0,Bar,French Restaurant,Bakery,Coffee Shop,Bistro,Japanese Restaurant,Hotel,Lounge,Gastropub,Fast Food Restaurant,red
1587,Nation Hôtel Montmartre,4d7ac4e47ed8548123cb6dd0,48.884354619680146,2.3491436830943533,75018,Paris,"['4 rue Boissieu (Boulevard Barbès)', '75018 Paris', 'France']",Hotel,75018,18,5,ChIJUZwuUWhu5kcR99zsFJ8pYnI,Hotel Nation Montmartre Paris,3.1,247.0,"4 Rue Boissieu, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8844134,2.3490546,0.009242066958711706,1,Hotel,Café,Department Store,Bookstore,Asian Restaurant,Coffee Shop,Restaurant,Farmers Market,Brasserie,Indie Movie Theater,blue
1590,Hôtel Résidence de Bruxelles,4d517432d7eaa143893d730f,48.88416353456557,2.3534669478669263,75018,Paris,"['88 boulevard de la Chapelle', '75018 Paris', 'France']",Hotel,75018,18,5,ChIJPY18I29u5kcRRQv85trveI0,Hôtel Résidence De Bruxelles,3.2,309.0,"88 Boulevard de la Chapelle, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.884242900000004,2.3534728,0.008836460798009992,1,Concert Hall,Beer Bar,Farmers Market,Hotel,Fish Market,Ethiopian Restaurant,Exhibit,Fabric Shop,Falafel Restaurant,Fast Food Restaurant,blue
1591,Hostel Le Montclair,4be19a728dd062b573693e3c,48.891583299891074,2.3448364309378396,75018,Paris,"['62 rue Ramey', '75018 Paris', 'France']",Hostel,75018,18,46,ChIJCRY0eV5u5kcRo71tK3rq2eM,Le Montclair Montmartre,3.9,564.0,"62 Rue Ramey, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8916005,2.3449346,0.0074485714973001205,0,French Restaurant,Bar,Bakery,Pizza Place,Park,Seafood Restaurant,Bike Rental / Bike Share,Gastropub,Café,Diner,red
1596,Hotel Boronali Paris,5032b577e4b09ad537ea75b2,48.88864242095271,2.348027054468468,75018,Paris,"['65 rue de Clignancourt', '75018 Paris', 'France']",Hotel,75018,18,10,ChIJ_QCInGdu5kcREcQVjXWpn_8,Hôtel Boronali Montmartre,3.7,234.0,"65 Rue de Clignancourt, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8886726,2.3479356,0.007499647707413873,0,French Restaurant,Japanese Restaurant,Coffee Shop,Bar,Supermarket,Hotel,Plaza,Convenience Store,Restaurant,Pizza Place,red
1597,Hotel Du Metro,56063a81498eeba80d04c3dc,48.89051272109104,2.3487635914535057,75018,Paris,"['63 (Rue Marcadet)', '75018 Paris', 'France']",Hotel,75018,18,3,ChIJM7wtP2du5kcRxhy53ad4NcI,Hotel Du Metro,2.6,90.0,"63 Rue Marcadet, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8903508,2.3487127999999995,0.018388038000050802,0,French Restaurant,Gastropub,Fast Food Restaurant,Metro Station,Sandwich Place,Bike Rental / Bike Share,Bar,Middle Eastern Restaurant,Flower Shop,Fondue Restaurant,red
1603,Hôtel Azur,57e25996498eec17c594f506,48.888255,2.347033,75018,Paris,"['20 rue Ramey', '75018 Paris', 'France']",Hotel,75018,18,0,ChIJhUukYl1u5kcR4ZZFJDiI1OY,Hôtel Azur,2.2,87.0,"20 Rue Ramey, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8882359,2.3470072,0.0028445583717145034,0,Bar,French Restaurant,Japanese Restaurant,Coffee Shop,Bistro,Pizza Place,Burrito Place,Supermarket,Beer Store,Restaurant,red
1609,Hôtel de Bellevue,4bd1089d20cd9960e7a72e9e,48.8867278319156,2.3610202212372777,75018,Paris,"['67 rue Philippe de Girard', '75018 Paris', 'France']",Hotel,75018,18,6,ChIJT1dnhnpu5kcRdVNFgUYBqqc,Hotel De Bellevue,3.7,318.0,"67 Rue Philippe de Girard, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.886679,2.360878,0.011759185824399603,1,Hotel,Bistro,Lounge,Bagel Shop,Pharmacy,Restaurant,Theater,French Restaurant,Fondue Restaurant,Fabric Shop,blue
1610,Hôtel Faubourg 216-224,4bd73601304fce729c3733ab,48.88365431351485,2.359275362371178,75010,Paris,"['224 rue du Faubourg Saint-Denis', '75010 Paris', 'France']",Hotel,75010,10,6,ChIJafZZNXBu5kcRCFr4fDJ5jg4,Hotel Faubourg 216-224,3.3,319.0,"216-224 Rue du Faubourg Saint-Denis, 75010 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8836226,2.3593832000000003,0.008659737638454488,0,Indian Restaurant,Café,Grocery Store,Coffee Shop,Hotel,Plaza,Theater,Supermarket,Women's Store,Falafel Restaurant,red
1611,Kube Hôtel,4adcda04f964a520ff3121e3,48.88670329892575,2.3589427055034435,75018,Paris,"['1-5 passage Ruelle', '75018 Paris', 'France']",Hotel,75018,18,26,ChIJ7c-wr3pu5kcRO0M_i0Adkx8,Kube Paris Hotel,4.1,395.0,"1-5 Passage Ruelle, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.886526,2.3588379,0.021162156293006825,1,Hotel,French Restaurant,Lounge,Café,Pharmacy,Theater,Restaurant,Bistro,Flower Shop,Flea Market,blue
1612,Hotel Merryl,4bfbab1cab180f474e11b4ce,48.8852907744102,2.3605944021427017,75018,Paris,"['7 rue Pajol', '75018 Paris', 'France']",Hotel,75018,18,2,ChIJ-TmIZHBu5kcRtYqq-AQdNrQ,Hipotel Paris Gare du Nord Merryl,2.5,320.0,"7-9 Rue Pajol, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.885329999999996,2.360523,0.006815473827564656,1,Café,Hotel,Plaza,Indian Restaurant,Pharmacy,Coffee Shop,Restaurant,Theater,Falafel Restaurant,Electronics Store,blue
1613,FM Hotel,4fb69a1ee4b0451d419cffe4,48.88722666867724,2.3543218303445936,75018,Paris,"['28 rue Myrha', '75018 Paris', 'France']",Hotel,75018,18,1,ChIJNWS6lGVu5kcRb65M-E7SAic,FM Hotel,2.2,115.0,"28 Rue Myrha, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8872194,2.3541832,0.010198797045537989,0,Bar,Bakery,Bookstore,Bistro,Art Gallery,Playground,Hotel,French Restaurant,Food,Fish & Chips Shop,red
1616,Hotel Du Globe 18,59162a742b98441e61b2c094,48.88893,2.3545241000000003,75018,montmartre - 18 distrito,"[""5 Rue Ernestine (Rue d'oran)"", '75018 montmartre - 18 distrito', 'France']",Hotel,75018,18,1,ChIJgXp7TGRu5kcRkwISegPIG7k,Hôtel Du Globe 18,3.0,203.0,"2 Rue d'Oran, 5 Rue Ernestine, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.888983200000006,2.3544521,0.007929759618094017,0,Bar,Coffee Shop,French Restaurant,Café,Pizza Place,Art Gallery,Hotel,Bakery,Fondue Restaurant,Farmers Market,red
1617,Auberge de jeunesse Paris Yves Robert,51c2d957498e48128cc9ae39,48.88869689375144,2.3626800207315264,75018,Paris,"['20 esplanade Nathalie Sarraute', '75018 Paris', 'France']",Hostel,75018,18,11,ChIJESEJtntu5kcRcHfaOiZcufM,HI Hostel Paris Yves Robert,3.8,534.0,"20 Espl. Nathalie Sarraute, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.888619399999996,2.3629243,0.01987926601475933,0,French Restaurant,Garden,Bagel Shop,Diner,Supermarket,Bistro,Convenience Store,Wine Bar,Food Court,Fish Market,red
1623,Suite Novotel Paris Porte de la Chapelle,4bc8d2bc762beee14d8f3d38,48.9017267564209,2.359404215685394,75018,Paris,"['1 Impasse Marteau', '75018 Paris', 'France']",Hotel,93210,0,35,ChIJc8x7-IVu5kcR0o0O4wmdOGY,Hôtel Novotel Suites Paris Nord 18ème,3.6,1103.0,"1 Impasse Marteau, 75018 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.901726399999994,2.359625,0.01618699248249877,1,Hotel,Boutique,Restaurant,Women's Store,Fish Market,Ethiopian Restaurant,Exhibit,Fabric Shop,Falafel Restaurant,Farmers Market,blue
1624,Ibis Ornano - Montmartre Nord,4dbdc7121e72b351cad2d78d,48.89664635917479,2.346000084708157,75018,Paris,"['70 Boulevard Ornano', '75018 Paris', 'France']",Hotel,75018,18,10,ChIJUxd6ffVu5kcRK7NJmWyGNO8,Ibis paris Ornano Montmartre North 18th Hotel,3.6,461.0,"70bis Boulevard Ornano, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.896607,2.3457984,0.015422316744818112,1,Hotel,Fried Chicken Joint,African Restaurant,Gym / Fitness Center,Beer Garden,Plaza,Metro Station,Supermarket,Women's Store,Fish & Chips Shop,blue
1626,Kyriad Paris 18 - Porte De Clignancourt - Montmartre,53402b84498ee61b83d27b76,48.896951937599965,2.3458216488300554,75018,Paris,"['78 boulevard Ornano', '75018 Paris', 'France']",Hotel,75018,18,11,ChIJD2g_ffVu5kcRAL25jp5nRtI,Hôtel Kyriad Porte de Clignancourt,3.8,378.0,"78 Boulevard Ornano, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8970438,2.3454019,0.032428229967951215,1,Hotel,Fried Chicken Joint,African Restaurant,Gym / Fitness Center,Beer Garden,Plaza,Metro Station,Supermarket,Women's Store,Fish & Chips Shop,blue
1635,Hôtel de la Terrasse,4c190501fe5a76b0f0eb0215,48.897302134743,2.3442170771186848,75018,Paris,"['67 rue Letort', '75018 Paris', 'France']",Hotel,75018,18,2,ChIJ5YiVkPVu5kcRPfyFAc8IjrQ,Hôtel de la Terrasse,2.7,178.0,"67 Rue Letort, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8973723,2.3439699000000003,0.019731906376819163,1,Hotel,Fried Chicken Joint,African Restaurant,Gym / Fitness Center,Beer Garden,Garden,Deli / Bodega,Metro Station,Supermarket,Women's Store,blue
1636,Hôtel GofeN,59fc55271987ec0bcb3711dd,48.89285200000001,2.3473040000000003,75018,Paris,"['17 Rue Baudelique', '75018 Paris', 'France']",Hotel,75018,18,0,ChIJaViyIV5u5kcREXwSk3AJM10,Hôtel GofeN,1.8,104.0,"17 Rue Baudelique, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8928528,2.3472104,0.006864135576896449,0,Bar,French Restaurant,Plaza,Park,Café,Tapas Restaurant,Sandwich Place,Gastropub,Snack Place,Record Shop,red
1640,hipotel paris sacre couer olympiade,532d4794498ed54d322c23c5,48.893706,2.347342,,,['France'],Hotel,75018,18,2,ChIJwdTUaPZv5kcRyZ5s0enC8TI,Hipotel Paris Olympiades Sacré Cœur,2.6,177.0,"22 Square de Clignancourt, 75018 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.89368549999999,2.3471322999999997,0.015544833158553059,0,Bar,Tapas Restaurant,Café,Bistro,Park,Mediterranean Restaurant,Gym,Sandwich Place,Snack Place,Hotel,red
