,Hostel,Hostel_lat,Hostel_lon,Venue,Venue_lat,Venue_lon,Venue_cat
11977,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Comédie-Française,48.863087901186134,2.336611747741699,Theater
11978,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Brasserie Réjane,48.865485991272,2.3348240554332733,Restaurant
11979,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Ellsworth,48.865527916411786,2.337056774451994,French Restaurant
11980,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Kunitoraya,48.86597257654707,2.3368800972156336,Udon Restaurant
11981,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Sanukiya,48.86471330060748,2.333805151283741,Udon Restaurant
11982,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Nolinski,48.8653672585173,2.334584093466682,Hotel
11983,Hôtel Montpensier,48.864344223363155,2.3363113403320312,La Clef Louvre Paris  ,48.86397721115658,2.336139678955078,Hotel
11984,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Cafés Verlet,48.86408827729653,2.33387790620327,Café
11985,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Café Kitsuné,48.86543988887562,2.3375840216232477,Café
11986,Hôtel Montpensier,48.864344223363155,2.3363113403320312,JanTchi,48.86600128752999,2.335976674778051,Korean Restaurant
11987,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Astier de Villatte,48.86409488281954,2.33380824705502,Furniture / Home Store
11988,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Takara,48.86496443258523,2.3359157145023346,Japanese Restaurant
11989,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Télescope,48.86614042697531,2.3363059759140015,Coffee Shop
11990,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Place Colette,48.86314532311905,2.3359428401856035,Plaza
11991,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Aesop,48.86415807641022,2.3336009265391215,Cosmetics Shop
11992,Hôtel Montpensier,48.864344223363155,2.3363113403320312,A la Civette,48.86318782614296,2.335914982113066,Smoke Shop
11993,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Grand Hôtel du Palais Royal,48.86318291896972,2.3379009305339022,Hotel
11994,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Rick Owens,48.865193447990556,2.338485269139365,Boutique
11995,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Le Nemours,48.863149659333565,2.3365500569343567,Café
11996,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Colonnes de Buren,48.863618343438795,2.3369168970472836,Sculpture Garden
11997,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Anticafé Louvre,48.864258692486615,2.3361090136701703,Café
11998,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Yasube,48.86597257347491,2.3353320123068517,Japanese Restaurant
11999,Hôtel Montpensier,48.864344223363155,2.3363113403320312,K-mart,48.865371417068246,2.335009233295977,Grocery Store
12000,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Kodawari Ramen (Tsukiji),48.864383041804516,2.3362965881824493,Ramen Restaurant
12001,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Café de la Régence,48.863560597208775,2.3344753682613373,Bistro
12002,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Le Cibus,48.86480305935518,2.335407263955712,Italian Restaurant
12003,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Café RUC,48.863082590370674,2.3355450547341627,Coffee Shop
12004,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Bistrot Mee,48.86455195292831,2.3341379047942663,Korean Restaurant
12005,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Hôtel Molière,48.86546909587968,2.3362403879499856,Hotel
12006,Hôtel Montpensier,48.864344223363155,2.3363113403320312,illy,48.865077397976485,2.3348589003165663,Café
12007,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Serge Lutens - Les Salons du Palais Royal,48.8649660434172,2.338126213235043,Cosmetics Shop
12008,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Baguett's Café,48.86527243966311,2.336630585051471,Coffee Shop
12009,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Higuma,48.863442704780475,2.3350196602680815,Ramen Restaurant
12010,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Drawing Hotel,48.86440282740346,2.336043149230627,Hotel
12011,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Le Labo Paris,48.86385890056086,2.333757938686111,Perfume Shop
12012,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Place André Malraux,48.86359304381824,2.335196184970709,Plaza
12013,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Au Caveau Montpensier,48.86467594361872,2.3366358876228333,Bar
12014,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Laï-Laï Ken 来々軒,48.86568439856343,2.3352210730852834,Ramen Restaurant
12015,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Zébulon,48.864204829620924,2.3361987085081637,French Restaurant
12016,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Café de la Comédie,48.86313584744163,2.335770472852391,Bar
12017,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Pho 14 Opera,48.8653,2.33601,Vietnamese Restaurant
12018,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Café de Paris,48.863632,2.333822,Café
12019,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Starbucks,48.86343198132279,2.334173619747162,Coffee Shop
12020,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Zen,48.86410359706222,2.3345213103074625,Japanese Restaurant
12021,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Hotel Du Louvre In The Unbound Collection By Hyatt,48.8629830120211,2.3356674440641334,Hotel
12022,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Maison Margiela,48.86510911755695,2.3367123305797577,Men's Store
12023,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Chatime,48.8653197674037,2.3366653131823787,Bubble Tea Shop
12024,Hôtel Montpensier,48.864344223363155,2.3363113403320312,Espressamente Illy,48.86501279341505,2.334509389994764,Coffee Shop
12025,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Dynamo Cycling,48.86887066811056,2.3365812036147395,Cycle Studio
12026,Hôtel Square Louvois,48.86838850804118,2.336714828720246,A. Noste,48.86912169955702,2.339137749319885,Tapas Restaurant
12027,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Workshop Issé,48.8688947285211,2.33706581214639,Gourmet Shop
12028,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hakata Choten,48.867125,2.334818,Japanese Restaurant
12029,Hôtel Square Louvois,48.86838850804118,2.336714828720246,"L’Entente, Le British Brasserie",48.869037,2.335486,English Restaurant
12030,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Sushi B,48.867914,2.33764,Sushi Restaurant
12031,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Juji-ya,48.86749292666208,2.3361173828149555,Japanese Restaurant
12032,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Kintaro,48.868972,2.334859,Japanese Restaurant
12033,Hôtel Square Louvois,48.86838850804118,2.336714828720246,BookOff,48.868945752843096,2.3354623240650625,Bookstore
12034,Hôtel Square Louvois,48.86838850804118,2.336714828720246,ZenZoo – Bar à Thé,48.867020860798846,2.336737853474915,Bubble Tea Shop
12035,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Aki Café,48.868730469871814,2.3365829467133916,Café
12036,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Square Louvois,48.86796832438222,2.337596118450165,Park
12037,Hôtel Square Louvois,48.86838850804118,2.336714828720246,ZenZoo,48.86777056872764,2.3370200016733134,Taiwanese Restaurant
12038,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Dosanko どさん子,48.86701213570369,2.3358702234568858,Noodle House
12039,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hôtel Ascot Opéra,48.86823195689058,2.3351535465850186,Hotel
12040,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Lavrut,48.86831,2.33558,Arts & Crafts Store
12041,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Chez Miki,48.86834205885418,2.3368955654093604,Japanese Restaurant
12042,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Balt,48.86919955424869,2.335719354838237,Sandwich Place
12043,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Momo,48.86936912261843,2.3346005269022947,Taiwanese Restaurant
12044,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Le Mesturet,48.86891181531619,2.3384673412742822,Bistro
12045,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Tomo,48.86775484250789,2.3369260537346714,Pastry Shop
12046,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Épices Roellinger,48.86746605756848,2.3360988733440986,Herbs & Spices Store
12047,Hôtel Square Louvois,48.86838850804118,2.336714828720246,L'Usine Opéra,48.86957686382949,2.3349103824765307,Gym / Fitness Center
12048,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Le 37m²,48.868636125459105,2.3367217602208257,Asian Restaurant
12049,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hokkaido,48.8676768220048,2.3369297956213724,Ramen Restaurant
12050,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Little Séoul,48.867606770399405,2.335126807595745,Korean Restaurant
12051,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Villa Dondelli,48.86843467342867,2.3352172507753366,Italian Restaurant
12052,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Kotteri Ramen Naritake,48.866799730578926,2.336797559615794,Ramen Restaurant
12053,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Le Petit Colbert,48.86871940772763,2.335391898128121,Restaurant
12054,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hotel
12055,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Ryukishin,48.866959,2.337452,Ramen Restaurant
12056,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Domaine de Lintillac,48.86888464594538,2.337171865230662,French Restaurant
12057,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Akita,48.86723817807247,2.335078815332547,Japanese Restaurant
12058,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Guibine,48.86723065773301,2.336003839586246,Korean Restaurant
12059,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Bagnard,48.86891323378894,2.337583367653951,Deli / Bodega
12060,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Le Centorial,48.86960437076936,2.3363975540676187,Building
12061,Hôtel Square Louvois,48.86838850804118,2.336714828720246,K1ze,48.868739453877744,2.334276586741607,Pub
12062,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Pierre Hermé,48.86822151447183,2.333396617684349,Pastry Shop
12063,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Dynamo Cycling,48.86887066811056,2.3365812036147395,Cycle Studio
12064,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Workshop Issé,48.8688947285211,2.33706581214639,Gourmet Shop
12065,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Hakata Choten,48.867125,2.334818,Japanese Restaurant
12066,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,"L’Entente, Le British Brasserie",48.869037,2.335486,English Restaurant
12067,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Sushi B,48.867914,2.33764,Sushi Restaurant
12068,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Juji-ya,48.86749292666208,2.3361173828149555,Japanese Restaurant
12069,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Kintaro,48.868972,2.334859,Japanese Restaurant
12070,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Reebok CrossFit Louvre,48.86726626129496,2.3334686520958163,Gym
12071,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,BookOff,48.868945752843096,2.3354623240650625,Bookstore
12072,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Gambino,48.867305021992415,2.3330856045899147,Italian Restaurant
12073,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,ZenZoo – Bar à Thé,48.867020860798846,2.336737853474915,Bubble Tea Shop
12074,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Brentano's,48.868111613191154,2.3335079079517094,Bookstore
12075,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Aki Café,48.868730469871814,2.3365829467133916,Café
12076,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Square Louvois,48.86796832438222,2.337596118450165,Park
12077,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Kioko,48.867446074793556,2.3343399167060848,Convenience Store
12078,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,ZenZoo,48.86777056872764,2.3370200016733134,Taiwanese Restaurant
12079,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Hôtel Edouard 7,48.868357432638625,2.3330182044620926,Hotel
12080,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Dosanko どさん子,48.86701213570369,2.3358702234568858,Noodle House
12081,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Hôtel Ascot Opéra,48.86823195689058,2.3351535465850186,Hotel
12082,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Lavrut,48.86831,2.33558,Arts & Crafts Store
12083,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Chez Miki,48.86834205885418,2.3368955654093604,Japanese Restaurant
12084,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Balt,48.86919955424869,2.335719354838237,Sandwich Place
12085,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Momo,48.86936912261843,2.3346005269022947,Taiwanese Restaurant
12086,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Tomo,48.86775484250789,2.3369260537346714,Pastry Shop
12087,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Épices Roellinger,48.86746605756848,2.3360988733440986,Herbs & Spices Store
12088,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,L'Usine Opéra,48.86957686382949,2.3349103824765307,Gym / Fitness Center
12089,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Kanade,48.866962,2.334456,Japanese Restaurant
12090,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Le 37m²,48.868636125459105,2.3367217602208257,Asian Restaurant
12091,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Hokkaido,48.8676768220048,2.3369297956213724,Ramen Restaurant
12092,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Little Séoul,48.867606770399405,2.335126807595745,Korean Restaurant
12093,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Le P'tit Breton,48.869845,2.334073,Creperie
12094,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Pret A Manger,48.86743148613863,2.3336082018603994,Sandwich Place
12095,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Paul,48.86678617754705,2.3339651866690097,Bakery
12096,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Jour,48.86931979632488,2.3331329226493835,Salad Place
12097,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Kusmi Tea,48.86769819929233,2.3333173245191574,Tea Room
12098,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Villa Dondelli,48.86843467342867,2.3352172507753366,Italian Restaurant
12099,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Pret A Manger,48.86727186219423,2.3345671401584207,Sandwich Place
12100,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Kotteri Ramen Naritake,48.866799730578926,2.336797559615794,Ramen Restaurant
12101,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Café des Abattoirs,48.867347215570234,2.332806294102299,Steakhouse
12102,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Higuma,48.86654699573711,2.335818970910325,Ramen Restaurant
12103,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Le Petit Colbert,48.86871940772763,2.335391898128121,Restaurant
12104,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Starbucks,48.86726963788994,2.3340260982513428,Coffee Shop
12105,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hotel
12106,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Domaine de Lintillac,48.86888464594538,2.337171865230662,French Restaurant
12107,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Akita,48.86723817807247,2.335078815332547,Japanese Restaurant
12108,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Guibine,48.86723065773301,2.336003839586246,Korean Restaurant
12109,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Bagnard,48.86891323378894,2.337583367653951,Deli / Bodega
12110,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,Le Centorial,48.86960437076936,2.3363975540676187,Building
12111,Hôtel Ascot Opéra,48.868231956890575,2.3351535465850186,K1ze,48.868739453877744,2.334276586741607,Pub
12112,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Dynamo Cycling,48.86887066811056,2.3365812036147395,Cycle Studio
12113,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Workshop Issé,48.8688947285211,2.33706581214639,Gourmet Shop
12114,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Hakata Choten,48.867125,2.334818,Japanese Restaurant
12115,Hotel Baudelaire,48.86793854759062,2.3363800077272328,"L’Entente, Le British Brasserie",48.869037,2.335486,English Restaurant
12116,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Sushi B,48.867914,2.33764,Sushi Restaurant
12117,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Juji-ya,48.86749292666208,2.3361173828149555,Japanese Restaurant
12118,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Kintaro,48.868972,2.334859,Japanese Restaurant
12119,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Télescope,48.86614042697531,2.3363059759140015,Coffee Shop
12120,Hotel Baudelaire,48.86793854759062,2.3363800077272328,BookOff,48.868945752843096,2.3354623240650625,Bookstore
12121,Hotel Baudelaire,48.86793854759062,2.3363800077272328,ZenZoo – Bar à Thé,48.867020860798846,2.336737853474915,Bubble Tea Shop
12122,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Verjus,48.866342,2.337522,French Restaurant
12123,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Omusubi Gonbei,48.866607111762995,2.337256819009781,Japanese Restaurant
12124,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Udon Jubey,48.866432,2.33557,Udon Restaurant
12125,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Aki Café,48.868730469871814,2.3365829467133916,Café
12126,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Le Salon du Fromage Hisada,48.86624879517917,2.3371863375908837,Cheese Shop
12127,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Square Louvois,48.86796832438222,2.337596118450165,Park
12128,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Kioko,48.867446074793556,2.3343399167060848,Convenience Store
12129,Hotel Baudelaire,48.86793854759062,2.3363800077272328,ZenZoo,48.86777056872764,2.3370200016733134,Taiwanese Restaurant
12130,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Dosanko どさん子,48.86701213570369,2.3358702234568858,Noodle House
12131,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Hôtel Ascot Opéra,48.86823195689058,2.3351535465850186,Hotel
12132,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Lavrut,48.86831,2.33558,Arts & Crafts Store
12133,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Chez Miki,48.86834205885418,2.3368955654093604,Japanese Restaurant
12134,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Maison Kitsuné,48.866372,2.337087,Clothing Store
12135,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Balt,48.86919955424869,2.335719354838237,Sandwich Place
12136,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Le Mesturet,48.86891181531619,2.3384673412742822,Bistro
12137,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Tomo,48.86775484250789,2.3369260537346714,Pastry Shop
12138,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Épices Roellinger,48.86746605756848,2.3360988733440986,Herbs & Spices Store
12139,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Kanade,48.866962,2.334456,Japanese Restaurant
12140,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Le 37m²,48.868636125459105,2.3367217602208257,Asian Restaurant
12141,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Hokkaido,48.8676768220048,2.3369297956213724,Ramen Restaurant
12142,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Little Séoul,48.867606770399405,2.335126807595745,Korean Restaurant
12143,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Villa Dondelli,48.86843467342867,2.3352172507753366,Italian Restaurant
12144,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Pret A Manger,48.86727186219423,2.3345671401584207,Sandwich Place
12145,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Kotteri Ramen Naritake,48.866799730578926,2.336797559615794,Ramen Restaurant
12146,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Higuma,48.86654699573711,2.335818970910325,Ramen Restaurant
12147,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Le Petit Colbert,48.86871940772763,2.335391898128121,Restaurant
12148,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Starbucks,48.86726963788994,2.3340260982513428,Coffee Shop
12149,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hotel
12150,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Ryukishin,48.866959,2.337452,Ramen Restaurant
12151,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Domaine de Lintillac,48.86888464594538,2.337171865230662,French Restaurant
12152,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Akita,48.86723817807247,2.335078815332547,Japanese Restaurant
12153,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Guibine,48.86723065773301,2.336003839586246,Korean Restaurant
12154,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Bagnard,48.86891323378894,2.337583367653951,Deli / Bodega
12155,Hotel Baudelaire,48.86793854759062,2.3363800077272328,Le Centorial,48.86960437076936,2.3363975540676187,Building
12156,Hotel Baudelaire,48.86793854759062,2.3363800077272328,K1ze,48.868739453877744,2.334276586741607,Pub
12157,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Pierre Hermé,48.86822151447183,2.333396617684349,Pastry Shop
12158,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,La Cure Gourmande,48.8697887450351,2.332400679588318,Candy Store
12159,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Dynamo Cycling,48.86887066811056,2.3365812036147395,Cycle Studio
12160,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Workshop Issé,48.8688947285211,2.33706581214639,Gourmet Shop
12161,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Hakata Choten,48.867125,2.334818,Japanese Restaurant
12162,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,"L’Entente, Le British Brasserie",48.869037,2.335486,English Restaurant
12163,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Juji-ya,48.86749292666208,2.3361173828149555,Japanese Restaurant
12164,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Kintaro,48.868972,2.334859,Japanese Restaurant
12165,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,La Pépinière Théâtre,48.868629398163556,2.332388342913275,Theater
12166,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,BookOff,48.868945752843096,2.3354623240650625,Bookstore
12167,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Brentano's,48.868111613191154,2.3335079079517094,Bookstore
12168,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Harry's New York Bar,48.86932954129523,2.3322194330827744,Cocktail Bar
12169,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Aki Café,48.868730469871814,2.3365829467133916,Café
12170,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Kioko,48.867446074793556,2.3343399167060848,Convenience Store
12171,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Hôtel Edouard 7,48.868357432638625,2.3330182044620926,Hotel
12172,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Godiva,48.869785569319646,2.332400679588318,Chocolate Shop
12173,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Hôtel Ascot Opéra,48.86823195689058,2.3351535465850186,Hotel
12174,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Lavrut,48.86831,2.33558,Arts & Crafts Store
12175,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Chez Miki,48.86834205885418,2.3368955654093604,Japanese Restaurant
12176,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Balt,48.86919955424869,2.335719354838237,Sandwich Place
12177,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Momo,48.86936912261843,2.3346005269022947,Taiwanese Restaurant
12178,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Épices Roellinger,48.86746605756848,2.3360988733440986,Herbs & Spices Store
12179,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,L'Usine Opéra,48.86957686382949,2.3349103824765307,Gym / Fitness Center
12180,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Le 37m²,48.868636125459105,2.3367217602208257,Asian Restaurant
12181,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Parrot,48.87004233590959,2.3332606545577708,Electronics Store
12182,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Little Séoul,48.867606770399405,2.335126807595745,Korean Restaurant
12183,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Le P'tit Breton,48.869845,2.334073,Creperie
12184,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Pret A Manger,48.86743148613863,2.3336082018603994,Sandwich Place
12185,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Jour,48.86931979632488,2.3331329226493835,Salad Place
12186,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Kusmi Tea,48.86769819929233,2.3333173245191574,Tea Room
12187,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Villa Dondelli,48.86843467342867,2.3352172507753366,Italian Restaurant
12188,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Entre 2 Rives,48.870196954066934,2.335725963196314,Vietnamese Restaurant
12189,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,La Marina,48.87044118067467,2.3348264548434448,Japanese Restaurant
12190,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Pret A Manger,48.86727186219423,2.3345671401584207,Sandwich Place
12191,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Le Petit Colbert,48.86871940772763,2.335391898128121,Restaurant
12192,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Starbucks,48.86726963788994,2.3340260982513428,Coffee Shop
12193,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Hôtel Square Louvois,48.86838850804118,2.336714828720246,Hotel
12194,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Domaine de Lintillac,48.86888464594538,2.337171865230662,French Restaurant
12195,Hotel Île-de-France Opera,48.86889613219246,2.334660075112181,Akita,48.86723817807247,2.335078815332547,Japanese Restaurant
